Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2007-02-20,65.19,66.37,65.12,65.96,620600.0,0.0,1.0,27.151024358441,27.642483305257,27.121870014138,27.47172214577,1241200.0
2007-02-21,65.82,66.5,64.92,65.27,527800.0,0.0,1.0,27.413413457165,27.696627087534,27.038571887559,27.184343609073,1055600.0
2007-02-22,64.99,65.97,64.21,64.57,344800.0,0.0,1.0,27.067726231862,27.475887052099,26.742863538204,26.892800166046,689600.0
2007-02-23,64.68,65.45,64.0,65.08,433000.0,0.0,1.0,26.938614135664,27.259311922994,26.655400505296,27.105210388822,866000.0
2007-02-26,65.09,65.4,64.4,64.74,411200.0,0.0,1.0,27.109375295151,27.238487391349,26.821996758454,26.963603573638,822400.0
2007-02-27,64.07,64.18,62.5,62.5,601600.0,0.0,1.0,26.684554849598,26.730368819217,26.030664555953,26.030664555953,1203200.0
2007-02-28,62.77,63.83,61.61,63.57,894200.0,0.0,1.0,26.143117026834,26.584597097703,25.659987892676,26.476309533151,1788400.0
2007-03-01,62.67,64.18,62.05,63.55,508000.0,0.0,1.0,26.101467963545,26.730368819217,25.84324377115,26.467979720493,1016000.0
2007-03-02,63.25,63.6,62.14,62.18,608400.0,0.0,1.0,26.343032530624,26.488804252138,25.88072792811,25.897387553426,1216800.0
2007-03-05,61.612,62.49,60.74,60.74,565000.0,0.0,1.0,25.660820873942,26.026499649624,25.297641042057,25.297641042057,1130000.0
2007-03-06,60.97,62.35,60.9,61.81,404600.0,0.0,1.0,25.393433887623,25.968190961018,25.36427954332,25.743286019255,809200.0
2007-03-07,61.75,62.48,61.45,61.86,395200.0,0.0,1.0,25.718296581281,26.022334743295,25.593349391413,25.7641105509,790400.0
2007-03-08,62.34,63.14,62.32,62.75,336800.0,0.0,1.0,25.96402605469,26.297218561006,25.955696242032,26.134787214177,673600.0
2007-03-09,63.13,63.43,62.67,63.13,378600.0,0.0,1.0,26.293053654677,26.418000844545,26.101467963545,26.293053654677,757200.0
2007-03-12,63.22,63.47,62.51,62.6,195600.0,0.0,1.0,26.330537811637,26.434660469861,26.034829462282,26.072313619242,391200.0
2007-03-13,62.05,62.08,60.96,60.99,417800.0,0.0,1.0,25.84324377115,25.855738490137,25.389268981294,25.401763700281,835600.0
2007-03-14,61.0,61.75,60.67,61.5,622800.0,0.0,1.0,25.40592860661,25.718296581281,25.268486697754,25.614173923057,1245600.0
2007-03-15,61.23,62.36,61.08,62.26,324400.0,0.0,1.0,25.501721452176,25.972355867347,25.439247857241,25.930706804058,648800.0
2007-03-16,62.25,62.38,61.2,61.31,541800.0,0.0,1.0,25.926541897729,25.980685680005,25.489226733189,25.535040702807,1083600.0
2007-03-19,61.76,62.46,61.72,61.99,281800.0,0.0,1.0,25.72246148761,26.014004930637,25.705801862294,25.818254333176,563600.0
2007-03-20,62.1,62.8,61.958,62.53,297800.0,0.0,1.0,25.864068302795,26.155611745821,25.804926632924,26.04315927494,595600.0
2007-03-21,62.49,63.16,61.75,63.16,316400.0,0.0,1.0,26.026499649624,26.305548373664,25.718296581281,26.305548373664,632800.0
2007-03-22,62.71,63.27,62.38,63.09,274200.0,0.0,1.0,26.118127588861,26.351362343282,25.980685680005,26.276394029361,548400.0
2007-03-23,62.36,62.36,60.93,61.32,775800.0,0.0,1.0,25.972355867347,25.972355867347,25.376774262307,25.539205609136,1551600.0
2007-03-26,61.4,62.25,60.55,62.2,497600.0,0.0,1.0,25.572524859768,25.926541897729,25.218507821807,25.905717366084,995200.0
2007-03-27,61.88,62.16,61.37,61.45,365600.0,0.0,1.0,25.772440363558,25.889057740768,25.560030140781,25.593349391413,731200.0
2007-03-28,61.4,61.494,60.08,60.36,458800.0,0.0,1.0,25.572524859768,25.61167497926,25.022757224346,25.139374601557,917600.0
2007-03-29,60.6,60.77,59.75,60.57,289200.0,0.0,1.0,25.239332353452,25.310135761044,24.885315315491,25.226837634465,578400.0
2007-03-30,60.71,62.96,60.64,62.31,935200.0,0.0,1.0,25.28514632307,26.222250247085,25.255991978768,25.951531335703,1870400.0
2007-04-02,62.69,63.29,62.45,63.02,622600.0,0.0,1.0,26.109797776203,26.35969215594,26.009840024308,26.247239685058,1245200.0
2007-04-03,63.11,64.3,62.83,63.8,495800.0,0.0,1.0,26.284723842019,26.780347695164,26.168106464808,26.572102378717,991600.0
2007-04-04,63.48,64.39,63.31,64.13,392400.0,0.0,1.0,26.43882537619,26.817831852125,26.368021968598,26.709544287572,784800.0
2007-04-05,64.05,64.1,63.53,63.65,319200.0,0.0,1.0,26.67622503694,26.697049568585,26.459649907835,26.509628783782,638400.0
2007-04-09,63.65,64.352,63.57,63.95,365800.0,0.0,1.0,26.509628783782,26.802005208075,26.476309533151,26.634575973651,731600.0
2007-04-10,63.53,64.19,63.38,63.98,314200.0,0.0,1.0,26.459649907835,26.734533725546,26.397176312901,26.647070692638,628400.0
2007-04-11,64.13,64.38,63.53,63.94,451400.0,0.0,1.0,26.709544287572,26.813666945796,26.459649907835,26.630411067322,902800.0
2007-04-12,63.66,65.04,63.37,64.95,588600.0,0.0,1.0,26.513793690111,27.088550763507,26.393011406572,27.051066606546,1177200.0
2007-04-13,65.24,65.24,64.31,64.99,488000.0,0.0,1.0,27.171848890086,27.171848890086,26.784512601493,27.067726231862,976000.0
2007-04-16,65.12,66.06,65.04,66.0,281400.0,0.0,1.0,27.121870014138,27.51337120906,27.088550763507,27.488381771086,562800.0
2007-04-17,65.96,65.96,65.11,65.49,223000.0,0.0,1.0,27.47172214577,27.47172214577,27.117705107809,27.27597154831,446000.0
2007-04-18,65.28,65.67,64.7,65.23,229600.0,0.0,1.0,27.188508515402,27.350939862231,26.946943948322,27.167683983757,459200.0
2007-04-19,64.67,65.1,64.55,64.58,337000.0,0.0,1.0,26.934449229335,27.11354020148,26.884470353388,26.896965072375,674000.0
2007-04-20,65.25,65.3,64.24,64.4,561000.0,0.0,1.0,27.176013796415,27.196838328059,26.75535825719,26.821996758454,1122000.0
2007-04-23,64.16,65.65,64.13,65.3,557000.0,0.0,1.0,26.722039006559,27.342610049573,26.709544287572,27.196838328059,1114000.0
2007-04-24,65.45,65.45,62.89,63.15,1011400.0,0.0,1.0,27.259311922994,27.259311922994,26.193095902782,26.301383467335,2022800.0
2007-04-25,63.38,64.52,63.3,64.33,551600.0,0.0,1.0,26.397176312901,26.871975634401,26.363857062269,26.792842414151,1103200.0
2007-04-26,64.12,65.05,63.17,64.67,598800.0,0.0,1.0,26.705379381243,27.092715669836,26.309713279993,26.934449229335,1197600.0
2007-04-27,64.1,66.0,61.82,63.87,1146000.0,0.0,1.0,26.697049568585,27.488381771086,25.747450925584,26.601256723019,2292000.0
2007-04-30,63.83,64.53,62.55,62.6,612200.0,0.0,1.0,26.584597097703,26.87614054073,26.051489087598,26.072313619242,1224400.0
2007-05-01,62.56,62.72,61.26,62.5,612400.0,0.0,1.0,26.055653993926,26.12229249519,25.514216171163,26.030664555953,1224800.0
2007-05-02,62.41,64.54,62.32,63.91,592800.0,0.0,1.0,25.993180398992,26.880305447059,25.955696242032,26.617916348335,1185600.0
2007-05-03,64.0,64.4,63.13,64.09,374800.0,0.0,1.0,26.655400505296,26.821996758454,26.293053654677,26.692884662256,749600.0
2007-05-04,64.07,64.3,63.76,64.3,392600.0,0.0,1.0,26.684554849598,26.780347695164,26.555442753401,26.780347695164,785200.0
2007-05-07,64.31,64.67,63.98,64.26,391200.0,0.0,1.0,26.784512601493,26.934449229335,26.647070692638,26.763688069848,782400.0
2007-05-08,64.31,64.53,63.35,64.4,440200.0,0.0,1.0,26.784512601493,26.87614054073,26.384681593914,26.821996758454,880400.0
2007-05-09,64.45,65.4,64.12,64.95,301800.0,0.0,1.0,26.842821290098,27.238487391349,26.705379381243,27.051066606546,603600.0
2007-05-10,64.64,65.17,64.29,64.73,411600.0,0.0,1.0,26.921954510349,27.142694545783,26.776182788835,26.959438667309,823200.0
2007-05-11,64.4,65.14,64.28,64.71,274200.0,0.0,1.0,26.821996758454,27.130199826796,26.772017882506,26.951108854651,548400.0
2007-05-14,64.45,64.6,63.81,64.0,390200.0,0.0,1.0,26.842821290098,26.905294885033,26.576267285046,26.655400505296,780400.0
2007-05-15,63.85,65.12,63.52,63.66,301200.0,0.14,1.0,26.651409627412,27.181515973956,26.513665458625,26.572102378717,602400.0
2007-05-16,63.99,64.46,63.85,64.46,246200.0,0.0,1.0,26.709846547503,26.906027636382,26.651409627412,26.906027636382,492400.0
2007-05-17,64.46,65.0,63.92,64.93,284800.0,0.0,1.0,26.906027636382,27.131427185306,26.680628087458,27.10220872526,569600.0
2007-05-18,64.93,65.85,64.16,65.645,391800.0,0.0,1.0,27.10220872526,27.486222771575,26.780805664757,27.400654424299,783600.0
2007-05-21,65.45,66.65,65.45,66.39,326200.0,0.0,1.0,27.319260142743,27.820148029241,27.319260142743,27.711622320499,652400.0
2007-05-22,66.15,67.71,66.14,67.08,410600.0,0.0,1.0,27.6114447432,28.262598995647,27.607270677479,27.999632855236,821200.0
2007-05-23,67.33,67.84,66.73,67.03,382000.0,0.0,1.0,28.103984498256,28.316861850018,27.853540555007,27.978762526632,764000.0
2007-05-24,66.91,67.41,66.35,66.55,325400.0,0.0,1.0,27.928673737982,28.137377024023,27.694926057616,27.778407372032,650800.0
2007-05-25,66.44,67.08,66.44,66.87,209200.0,0.0,1.0,27.732492649103,27.999632855236,27.732492649103,27.911977475099,418400.0
2007-05-29,67.09,68.0,66.88,67.51,396400.0,0.0,1.0,28.003806920957,28.383646901551,27.916151540819,28.179117681231,792800.0
2007-05-30,67.21,69.15,67.08,69.07,478800.0,0.0,1.0,28.053895709606,28.863664459445,27.999632855236,28.830271933678,957600.0
2007-05-31,68.96,70.03,68.94,69.73,444800.0,0.0,1.0,28.784357210749,29.230982242877,28.776009079308,29.105760271252,889600.0
2007-06-01,69.87,70.93,69.45,70.38,464400.0,0.0,1.0,29.164197191343,29.60664815775,28.988886431069,29.377074543105,928800.0
2007-06-04,70.28,70.55,69.57,70.3,370600.0,0.0,1.0,29.335333885897,29.448033660359,29.038975219719,29.343682017339,741200.0
2007-06-05,69.83,69.94,68.81,69.25,339400.0,0.0,1.0,29.14750092846,29.193415651389,28.721746224937,28.905405116653,678800.0
2007-06-06,68.71,68.71,67.5,68.45,516200.0,0.0,1.0,28.680005567729,28.680005567729,28.17494361551,28.571479858988,1032400.0
2007-06-07,68.01,68.44,66.81,66.81,562600.0,0.0,1.0,28.387820967272,28.567305793267,27.886933080774,27.886933080774,1125200.0
2007-06-08,67.07,68.2,67.022,67.7,426200.0,0.0,1.0,27.995458789515,28.467128215967,27.975423274055,28.258424929926,852400.0
2007-06-11,67.4,67.73,67.0,67.26,204200.0,0.0,1.0,28.133202958302,28.270947127089,27.966240329469,28.07476603821,408400.0
2007-06-12,66.94,67.35,66.168,66.35,233200.0,0.0,1.0,27.941195935144,28.112332629698,27.618958061497,27.694926057616,466400.0
2007-06-13,66.46,67.37,66.18,67.11,348800.0,0.0,1.0,27.740840780545,28.120680761139,27.623966940362,28.012155052398,697600.0
2007-06-14,67.04,67.94,67.04,67.34,260600.0,0.0,1.0,27.982936592352,28.358602507226,27.982936592352,28.108158563977,521200.0
2007-06-15,68.12,68.89,67.89,68.54,376600.0,0.0,1.0,28.433735690201,28.755138750703,28.337732178622,28.609046450475,753200.0
2007-06-18,68.65,69.06,68.09,68.63,137400.0,0.0,1.0,28.654961173404,28.826097867957,28.421213493038,28.646613041962,274800.0
2007-06-19,68.24,68.99,67.77,68.91,283200.0,0.0,1.0,28.48382447885,28.796879407912,28.287643389972,28.763486882145,566400.0
2007-06-20,69.0,69.0,67.94,68.02,216200.0,0.0,1.0,28.801053473632,28.801053473632,28.358602507226,28.391995032992,432400.0
2007-06-21,67.79,68.34,67.16,68.16,264800.0,0.0,1.0,28.295991521414,28.525565136059,28.033025381002,28.450431953084,529600.0
2007-06-22,67.76,68.35,67.15,67.64,358800.0,0.0,1.0,28.283469324251,28.529739201779,28.028851315281,28.233380535601,717600.0
2007-06-25,67.7,68.42,67.06,67.59,289000.0,0.0,1.0,28.258424929926,28.558957661825,27.991284723794,28.212510206997,578000.0
2007-06-26,67.59,68.0,67.0,67.52,232200.0,0.0,1.0,28.212510206997,28.383646901551,27.966240329469,28.183291746952,464400.0
2007-06-27,67.18,68.89,66.74,68.77,418600.0,0.0,1.0,28.041373512444,28.755138750703,27.857714620728,28.705049962054,837200.0
2007-06-28,68.99,69.46,68.53,68.85,230200.0,0.0,1.0,28.796879407912,28.99306049679,28.604872384754,28.73844248782,460400.0
2007-06-29,68.9,69.88,68.1,68.68,387000.0,0.0,1.0,28.759312816424,29.168371257064,28.425387558759,28.667483370566,774000.0
2007-07-02,68.91,69.98,68.91,69.32,262200.0,0.0,1.0,28.763486882145,29.210111914272,28.763486882145,28.934623576699,524400.0
2007-07-03,69.31,69.6,68.75,68.79,242800.0,0.0,1.0,28.930449510978,29.051497416881,28.696701830612,28.713398093495,485600.0
2007-07-05,68.9,69.585,68.24,69.46,180200.0,0.0,1.0,28.759312816424,29.0452363183,28.48382447885,28.99306049679,360400.0
2007-07-06,69.62,70.06,69.3,69.68,125800.0,0.0,1.0,29.059845548323,29.243504440039,28.926275445257,29.084889942648,251600.0
2007-07-09,69.67,69.75,68.78,69.33,222400.0,0.0,1.0,29.080715876927,29.114108402694,28.709224027775,28.938797642419,444800.0
2007-07-10,68.72,68.98,67.56,67.6,279600.0,0.0,1.0,28.68417963345,28.792705342191,28.199988009835,28.216684272718,559200.0
2007-07-11,67.59,68.25,67.27,68.07,361400.0,0.0,1.0,28.212510206997,28.487998544571,28.078940103931,28.412865361597,722800.0
2007-07-12,68.32,69.98,68.18,69.62,355600.0,0.0,1.0,28.517217004617,29.210111914272,28.458780084526,29.059845548323,711200.0
2007-07-13,69.45,69.83,68.87,69.67,164400.0,0.0,1.0,28.988886431069,29.14750092846,28.746790619262,29.080715876927,328800.0
2007-07-16,69.6,70.04,68.69,68.79,227400.0,0.0,1.0,29.051497416881,29.235156308597,28.671657436287,28.713398093495,454800.0
2007-07-17,68.81,69.91,68.81,69.14,251000.0,0.0,1.0,28.721746224937,29.180893454227,28.721746224937,28.859490393724,502000.0
2007-07-18,68.62,68.65,67.51,68.36,328400.0,0.0,1.0,28.642438976241,28.654961173404,28.179117681231,28.5339132675,656800.0
