,Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,twitter,avg_sentiment,total_tweets,total_retweets,total_favorites,change,change_int
0,2012-05-18,42.05,45.0,38.0,38.2318,573576400.0,0.0,1.0,42.05,45.0,38.0,38.2318,573576400.0,,0.0,0.0,0.0,0.0,0.0,-1
1,2012-05-21,36.53,36.66,33.0,34.03,168192700.0,0.0,1.0,36.53,36.66,33.0,34.03,168192700.0,,0.0,0.0,0.0,0.0,-4.201799999999999,-1
2,2012-05-22,32.61,33.59,30.94,31.0,101786600.0,0.0,1.0,32.61,33.59,30.94,31.0,101786600.0,,0.0,0.0,0.0,0.0,-3.030000000000001,-1
3,2012-05-23,31.37,32.5,31.36,32.0,73600000.0,0.0,1.0,31.37,32.5,31.36,32.0,73600000.0,,0.0,0.0,0.0,0.0,1.0,1
4,2012-05-24,32.95,33.21,31.77,33.03,50237200.0,0.0,1.0,32.95,33.21,31.77,33.03,50237200.0,"[[0.0, 766.0, 1432.0]]",0.0,1.0,766.0,1432.0,1.0300000000000011,1
5,2012-05-25,32.9,32.95,31.11,31.91,37149800.0,0.0,1.0,32.9,32.95,31.11,31.91,37149800.0,,0.0,0.0,0.0,0.0,-1.120000000000001,-1
6,2012-05-29,31.48,31.69,28.65,28.84,78063400.0,0.0,1.0,31.48,31.69,28.65,28.84,78063400.0,,0.0,0.0,0.0,0.0,-3.0700000000000003,-1
7,2012-05-30,28.695,29.55,27.86,28.19,57267900.0,0.0,1.0,28.695,29.55,27.86,28.19,57267900.0,,0.0,0.0,0.0,0.0,-0.6499999999999986,-1
8,2012-05-31,28.545,29.67,26.83,29.6,111639200.0,0.0,1.0,28.545,29.67,26.83,29.6,111639200.0,,0.0,0.0,0.0,0.0,1.4100000000000001,1
9,2012-06-01,28.892,29.15,27.39,27.72,41855500.0,0.0,1.0,28.892,29.15,27.39,27.72,41855500.0,,0.0,0.0,0.0,0.0,-1.8800000000000026,-1
10,2012-06-04,27.2,27.65,26.44,26.9,35230300.0,0.0,1.0,27.2,27.65,26.44,26.9,35230300.0,,0.0,0.0,0.0,0.0,-0.8200000000000003,-1
11,2012-06-05,26.7,27.76,25.75,25.869,42473400.0,0.0,1.0,26.7,27.76,25.75,25.869,42473400.0,,0.0,0.0,0.0,0.0,-1.0309999999999988,-1
12,2012-06-06,26.07,27.17,25.52,26.81,61489200.0,0.0,1.0,26.07,27.17,25.52,26.81,61489200.0,,0.0,0.0,0.0,0.0,0.940999999999999,1
13,2012-06-07,27.0,27.35,26.15,26.31,26159500.0,0.0,1.0,27.0,27.35,26.15,26.31,26159500.0,,0.0,0.0,0.0,0.0,-0.5,-1
14,2012-06-08,26.55,27.76,26.44,27.1,38034000.0,0.0,1.0,26.55,27.76,26.44,27.1,38034000.0,,0.0,0.0,0.0,0.0,0.7900000000000027,1
15,2012-06-11,27.18,28.07,26.835,27.005,28219600.0,0.0,1.0,27.18,28.07,26.835,27.005,28219600.0,,0.0,0.0,0.0,0.0,-0.09500000000000242,-1
16,2012-06-12,27.48,27.77,26.96,27.4,15816800.0,0.0,1.0,27.48,27.77,26.96,27.4,15816800.0,,0.0,0.0,0.0,0.0,0.3949999999999996,1
17,2012-06-13,27.66,28.1,27.1,27.27,17102800.0,0.0,1.0,27.66,28.1,27.1,27.27,17102800.0,,0.0,0.0,0.0,0.0,-0.129999999999999,-1
18,2012-06-14,27.65,28.32,27.38,28.29,16855000.0,0.0,1.0,27.65,28.32,27.38,28.29,16855000.0,,0.0,0.0,0.0,0.0,1.0199999999999996,1
19,2012-06-15,28.505,30.1,28.35,30.014,43563800.0,0.0,1.0,28.505,30.1,28.35,30.014,43563800.0,,0.0,0.0,0.0,0.0,1.7240000000000002,1
20,2012-06-18,29.955,32.08,29.41,31.41,42978900.0,0.0,1.0,29.955,32.08,29.41,31.41,42978900.0,,0.0,0.0,0.0,0.0,1.3960000000000008,1
