,Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,twitter,avg_sentiment,total_tweets,total_retweets,total_favorites,change,change_int
0,2006-10-02,28.4,28.44,27.39,27.47,12679300.0,0.0,1.0,11.173021214337965,11.188757863935622,10.775670811997072,10.807144111192391,12679300.0,,0.0,0.0,0.0,0.0,0.0,-1
1,2006-10-03,27.52,28.43,27.0,28.3,14509400.0,0.0,1.0,10.826814923189463,11.184823701536207,10.622238478419897,11.133679590343815,14509400.0,,0.0,0.0,0.0,0.0,0.8300000000000018,1
2,2006-10-04,28.42,29.95,28.35,29.9,30722200.0,0.0,1.0,11.180889539136794,11.782816386247255,11.153350402340894,11.763145574250181,30722200.0,,0.0,0.0,0.0,0.0,1.5999999999999979,1
3,2006-10-05,30.0,30.57,29.84,30.46,20566000.0,0.0,1.0,11.802487198244329,12.02673445501097,11.739540599853694,11.983458668617411,20566000.0,,0.0,0.0,0.0,0.0,0.5600000000000023,1
4,2006-10-06,30.15,30.24,29.37,29.39,17126700.0,0.0,1.0,11.861499634235551,11.896907095830285,11.554634967081196,11.562503291880029,17126700.0,,0.0,0.0,0.0,0.0,-1.0700000000000003,-1
5,2006-10-09,29.51,29.96,29.35,29.49,10272800.0,0.0,1.0,11.609713240673006,11.786750548646667,11.54676664228237,11.601844915874176,10272800.0,,0.0,0.0,0.0,0.0,0.09999999999999787,1
6,2006-10-10,29.69,29.69,29.09,29.58,11953300.0,0.0,1.0,11.680528163862471,11.680528163862471,11.444478419897585,11.637252377468908,11953300.0,,0.0,0.0,0.0,0.0,0.08999999999999986,1
7,2006-10-11,29.6,29.61,28.72,29.1,8837200.0,0.0,1.0,11.645120702267738,11.649054864667153,11.298914411119235,11.448412582297001,8837200.0,,0.0,0.0,0.0,0.0,-0.4799999999999969,-1
8,2006-10-12,29.23,29.75,28.95,29.68,9812600.0,0.0,1.0,11.499556693489392,11.70413313825896,11.389400146305775,11.676594001463055,9812600.0,,0.0,0.0,0.0,0.0,0.5799999999999983,1
9,2006-10-13,29.74,30.06,29.38,29.75,10072500.0,0.0,1.0,11.700198975859545,11.826092172640815,11.558569129480611,11.70413313825896,10072500.0,,0.0,0.0,0.0,0.0,0.07000000000000028,1
10,2006-10-16,29.71,29.81,29.1,29.15,13505200.0,0.0,1.0,11.6883964886613,11.727738112655446,11.448412582297001,11.468083394294071,13505200.0,,0.0,0.0,0.0,0.0,-0.6000000000000014,-1
11,2006-10-17,28.94,29.12,28.5,28.78,18647000.0,0.0,1.0,11.385465983906364,11.456280907095831,11.212362838332114,11.322519385515726,18647000.0,,0.0,0.0,0.0,0.0,-0.36999999999999744,-1
12,2006-10-18,29.12,29.35,28.3,28.49,24766700.0,0.0,1.0,11.456280907095831,11.54676664228237,11.133679590343815,11.208428675932696,24766700.0,,0.0,0.0,0.0,0.0,-0.2900000000000027,-1
13,2006-10-19,29.13,30.65,29.03,30.49,35229600.0,0.0,1.0,11.460215069495243,12.058207754206288,11.420873445501096,11.995261155815651,35229600.0,,0.0,0.0,0.0,0.0,2.0,1
14,2006-10-20,30.585,30.94,30.02,30.49,15668300.0,0.0,1.0,12.032635698610092,12.172298463789318,11.810355523043158,11.995261155815651,15668300.0,,0.0,0.0,0.0,0.0,0.0,-1
15,2006-10-23,30.19,31.95,30.16,31.74,23280000.0,0.0,1.0,11.877236283833211,12.569648866130212,11.865433796634965,12.4870314557425,23280000.0,,0.0,0.0,0.0,0.0,1.25,1
16,2006-10-24,31.75,32.4,31.16,31.29,18161500.0,0.0,1.0,12.490965618141914,12.746686174103875,12.258850036576442,12.309994147768837,18161500.0,,0.0,0.0,0.0,0.0,-0.4499999999999993,-1
17,2006-10-25,31.335,32.19,31.33,32.08,15080400.0,0.0,1.0,12.327697878566203,12.664068763716164,12.325730797366493,12.6207929773226,15080400.0,,0.0,0.0,0.0,0.0,0.7899999999999991,1
18,2006-10-26,32.1,33.05,31.99,32.78,15535100.0,0.0,1.0,12.628661302121431,13.002406730065838,12.585385515727868,12.896184345281634,15535100.0,,0.0,0.0,0.0,0.0,0.7000000000000028,1
19,2006-10-27,32.68,33.37,31.84,32.07,14252300.0,0.0,1.0,12.856842721287489,13.128299926847108,12.526373079736647,12.616858814923189,14252300.0,,0.0,0.0,0.0,0.0,-0.7100000000000009,-1
20,2006-10-30,32.13,32.99,32.03,32.24,14240000.0,0.0,1.0,12.640463789319675,12.978801755669348,12.60112216532553,12.683739575713242,14240000.0,,0.0,0.0,0.0,0.0,0.1700000000000017,1
21,2006-10-31,32.345,32.41,31.56,32.13,11443700.0,0.0,1.0,12.725048280907092,12.750620336503287,12.416216532553033,12.640463789319675,11443700.0,,0.0,0.0,0.0,0.0,-0.10999999999999943,-1
22,2006-11-01,32.19,32.62,31.22,31.43,12524000.0,0.0,1.0,12.664068763716164,12.833237746891001,12.282455010972932,12.365072421360644,12524000.0,,0.0,0.0,0.0,0.0,-0.7000000000000028,-1
23,2006-11-02,31.27,32.61,31.18,32.54,15752300.0,0.0,1.0,12.302125822970007,12.829303584491587,12.266718361375272,12.801764447695682,15752300.0,,0.0,0.0,0.0,0.0,1.1099999999999994,1
24,2006-11-03,32.83,32.83,32.04,32.39,10323700.0,0.0,1.0,12.915855157278711,12.915855157278711,12.605056327724945,12.74275201170446,10323700.0,,0.0,0.0,0.0,0.0,-0.14999999999999858,-1
25,2006-11-06,32.62,33.35,32.56,32.75,12240500.0,0.0,1.0,12.833237746891001,13.12043160204828,12.809632772494512,12.884381858083394,12240500.0,,0.0,0.0,0.0,0.0,0.35999999999999943,1
26,2006-11-07,32.72,33.31,32.44,32.55,16577400.0,0.0,1.0,12.872579370885148,13.104694952450618,12.762422823701534,12.805698610095096,16577400.0,,0.0,0.0,0.0,0.0,-0.20000000000000284,-1
27,2006-11-08,32.19,33.28,31.9,32.82,14699600.0,0.0,1.0,12.664068763716164,13.092892465252376,12.549978054133135,12.911920994879296,14699600.0,,0.0,0.0,0.0,0.0,0.2700000000000031,1
