,Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,twitter,avg_sentiment,total_tweets,total_retweets,total_favorites,change,change_int
0,2006-10-02,36.11,36.49,34.1,34.66,33287100.0,0.0,1.0,28.352966642918002,28.651336272503,26.774748339062,27.214450951082,33287100.0,,0.0,0.0,0.0,0.0,0.0,-1
1,2006-10-03,34.73,35.8,34.62,35.4,19379500.0,0.0,1.0,27.269413777584,28.109559839836002,27.183043621652,27.795486545535997,19379500.0,,0.0,0.0,0.0,0.0,0.740000000000002,1
2,2006-10-04,35.4,35.82,34.88,35.82,18615600.0,0.0,1.0,27.795486545535997,28.125263504551,27.387191262946,28.125263504551,18615600.0,,0.0,0.0,0.0,0.0,0.4200000000000017,1
3,2006-10-05,35.86,36.31,35.44,36.26,14728300.0,0.0,1.0,28.156670833981,28.510003290068003,27.826893874966,28.470744128281,14728300.0,,0.0,0.0,0.0,0.0,0.4399999999999977,1
4,2006-10-06,35.98,36.67,35.78,36.37,12749000.0,0.0,1.0,28.250892822271,28.792669254938,28.093856175121,28.557114284213,12749000.0,,0.0,0.0,0.0,0.0,0.10999999999999943,1
5,2006-10-09,36.27,36.52,36.0,36.24,7990500.0,0.0,1.0,28.478595960638,28.674891769576,28.266596486986,28.455040463565997,7990500.0,,0.0,0.0,0.0,0.0,-0.12999999999999545,-1
6,2006-10-10,36.42,37.89,35.0,37.07,33428900.0,0.0,1.0,28.596373446001,29.750592802553,27.481413251236,29.106742549238,33428900.0,,0.0,0.0,0.0,0.0,0.8299999999999983,1
7,2006-10-11,36.95,37.99,36.87,37.76,16964200.0,0.0,1.0,29.012520560948,29.829111126128,28.949705902088,29.648518981905,16964200.0,,0.0,0.0,0.0,0.0,0.6899999999999977,1
8,2006-10-12,37.94,39.01,37.91,38.94,16636600.0,0.0,1.0,29.78985196434,30.629998026592002,29.766296467268,30.575035200090003,16636600.0,,0.0,0.0,0.0,0.0,1.1799999999999997,1
9,2006-10-13,39.14,39.84,38.75,39.84,22416800.0,0.0,1.0,30.732071847240004,31.281700112265,30.425850385296997,31.281700112265,22416800.0,,0.0,0.0,0.0,0.0,0.9000000000000057,1
10,2006-10-16,39.7,40.0,39.56,39.82,14313500.0,0.0,1.0,31.171774459259996,31.407329429984003,31.061848806255004,31.265996447550002,14313500.0,,0.0,0.0,0.0,0.0,-0.020000000000003126,-1
11,2006-10-17,39.47,39.6,38.58,38.94,15012100.0,0.0,1.0,30.991182315036998,31.093256135685,30.292369235220004,30.575035200090003,15012100.0,,0.0,0.0,0.0,0.0,-0.8800000000000026,-1
